"","latitude","longitude","ratio","vegetationType"
"4432",37.7382,111.4898,0.185427666,"forest"
"4433",37.73,111.48,0.185427666,"forest"
"4434",28.79,115.72,0.185472633,"forest"
"4435",34.06667,131.8,0.185679612,"forest"
"4436",42.96666667,-1.316666667,0.18572674,"forest"
"4437",36.7,121.1,0.185784455,"forest"
"4438",36.7003,121.1066,0.185784455,"forest"
"4439",30.92,117.57,0.1861641,"forest"
"4440",54.5,29,0.1862909,"forest"
"4441",50,27,0.186318131,"forest"
"4442",50.67,26.5,0.186367558,"forest"
"4443",49.57,13.95,0.186630472,"forest"
"4444",40.88,123.91,0.186649903,"forest"
"4445",45.75,-89.75,0.186666667,"forest"
"4446",50,27,0.186669137,"forest"
"4447",31.81,114.4,0.18680203,"forest"
"4448",29,115.8,0.186925727,"forest"
"4449",29.009,115.8007,0.186925727,"forest"
"4450",58.1,38.7,0.187070407,"forest"
"4451",36.5,118.2,0.187204178,"forest"
"4452",36.5071,118.2025,0.187204178,"forest"
"4453",32.12,118.58,0.187241854,"forest"
"4454",58.1,38.7,0.187270502,"forest"
"4455",29.5,104.33,0.187289006,"forest"
"4456",35.2,140.1,0.187309612,"forest"
"4457",36.67,112.07,0.187374077,"forest"
"4458",53.25,28.83,0.187511803,"forest"
"4459",58.1,38.7,0.18752718,"forest"
"4460",34.8,132.91,0.187533875,"forest"
"4461",34.82,108.13,0.187593992,"forest"
"4462",-36.09,147.05,0.187620441,"forest"
"4463",27.67,114.63,0.187650775,"forest"
"4464",37.67,111.45,0.187691054,"forest"
"4465",31.1,116.18,0.187732972,"forest"
"4466",51.67,39.17,0.187779434,"forest"
"4467",50,27,0.187787262,"forest"
"4468",53.67,27,0.187810493,"forest"
"4469",31.81,114.4,0.187827912,"forest"
"4470",-35.65,146.81,0.187903619,"forest"
"4471",52,5.07,0.187954309,"forest"
"4472",-42.483333,146.466667,0.188088202,"forest"
"4473",50,27,0.188158862,"forest"
"4474",49,6,0.188202247,"forest"
"4475",-34.872456,149.257741,0.188427499,"forest"
"4476",28.79,115.72,0.188440812,"forest"
"4477",54.5,27,0.188536953,"forest"
"4478",49.28,16.68,0.188634361,"forest"
"4479",50.43,16.68,0.188751156,"forest"
"4480",47.333333,-94.5,0.188806473,"forest"
"4481",51.2,42,0.188867495,"forest"
"4482",53.25,28.83,0.188925081,"forest"
"4483",40.88,123.91,0.188983051,"forest"
"4484",42.4,128.1,0.189035917,"forest"
"4485",40.9,123.9,0.189088983,"forest"
"4486",45.4,127.5,0.189098999,"forest"
"4487",36.8,111.92,0.189136995,"forest"
"4488",-25.45,153.07,0.189184587,"forest"
"4489",56,37,0.189191176,"forest"
"4490",-36.09,147.05,0.189383058,"forest"
"4491",42.4,128.1,0.189403974,"forest"
"4492",45.28,127.52,0.189454473,"forest"
"4493",27.67,114.63,0.189515636,"forest"
"4494",-42.483333,146.466667,0.189693878,"forest"
"4495",-42.82333333,147.5,0.189853236,"forest"
"4496",47,136,0.189940958,"forest"
"4497",40,115.5,0.19,"forest"
"4498",40,115.5,0.19,"forest"
"4499",40,115.5,0.19,"forest"
"4500",42.5,128.3,0.19,"forest"
"4501",42.5,128.3,0.19,"forest"
"4502",42.5,128.3,0.19,"forest"
"4503",42.4,128.1,0.19,"forest"
"4504",42.4,128.1,0.19,"forest"
"4505",42.4,128.1,0.19,"forest"
"4506",42.4,128.1,0.19,"forest"
"4507",42.4,128.1,0.19,"forest"
"4508",42.4,128.1,0.19,"forest"
"4509",40.9,123.9,0.19,"forest"
"4510",40.9,123.9,0.19,"forest"
"4511",40.9,123.9,0.19,"forest"
"4512",45.4,127.5,0.19,"forest"
"4513",45.4,127.5,0.19,"forest"
"4514",45.4,127.5,0.19,"forest"
"4515",39.8,115.6,0.19,"forest"
"4516",39.8,115.6,0.19,"forest"
"4517",39.8,115.6,0.19,"forest"
"4518",58.1,38.7,0.19020848,"forest"
"4519",56,84,0.190278252,"forest"
"4520",34.07,131.8,0.190298507,"forest"
"4521",28.79,115.72,0.190330187,"forest"
"4522",50,27,0.190339379,"forest"
"4523",44,-72,0.190447696,"forest"
"4524",54.5,27,0.190459238,"forest"
"4525",35,139,0.19047619,"forest"
"4526",50.633333,35.9666667,0.190535492,"forest"
"4527",50,27,0.190554571,"forest"
"4528",36.26,117.11,0.190661479,"forest"
"4529",54.5,23.17,0.190673575,"forest"
"4530",50.43,16.68,0.190693141,"forest"
"4531",34.15,109.43,0.19071095,"forest"
"4532",55,24,0.190735695,"forest"
"4533",43.66666667,-7.6,0.190898701,"forest"
"4534",52,28,0.190905744,"forest"
"4535",-42.82333333,147.5,0.190963061,"forest"
"4536",31.2,105.3833333,0.191,"forest"
"4537",27.22,115.14,0.19112628,"forest"
"4538",58.1,38.7,0.191167904,"forest"
"4539",35.8,109.7,0.191220486,"forest"
"4540",35.739,139.538,0.191283191,"forest"
"4541",48.67,7.08,0.191326531,"forest"
"4542",36.4,117.2,0.191336699,"forest"
"4543",36.404,117.2039,0.191336699,"forest"
"4544",28.79,115.72,0.191347016,"forest"
"4545",41.22,121.86,0.191367143,"forest"
"4546",37.2056,121.7093,0.191389728,"forest"
"4547",37.2,121.7,0.191389728,"forest"
"4548",58,33,0.19139311,"forest"
"4549",31.27,105.47,0.191453389,"forest"
"4550",35.54,109,0.191467222,"forest"
"4551",35.53333333,109,0.191467222,"forest"
"4552",58.1,38.7,0.191489362,"forest"
"4553",48.67,7.08,0.191489362,"forest"
"4554",42.5,128.3,0.191515152,"forest"
"4555",55.9833333,13.16667,0.191558442,"forest"
"4556",56,84,0.19158689,"forest"
"4557",58,33,0.191688391,"forest"
"4558",56,82.83,0.191739006,"forest"
"4559",-33.35,150.3,0.191761025,"forest"
"4560",34.31,106.34,0.191884201,"forest"
"4561",29.5,104.33,0.192009234,"forest"
"4562",32.82,130.73,0.19217032,"forest"
"4563",28.79,115.72,0.192186793,"forest"
"4564",40,115.5,0.192214112,"forest"
"4565",48.67,7.08,0.192307692,"forest"
"4566",31.27,105.47,0.19231002,"forest"
"4567",40.4064,118.9004,0.192317044,"forest"
"4568",40.4,118.9,0.192317044,"forest"
"4569",31.1,116.18,0.19235226,"forest"
"4570",27.67,114.63,0.192360287,"forest"
"4571",48.5,19.67,0.192426367,"forest"
"4572",37.5,111.72,0.192451743,"forest"
"4573",37.5079,111.7295,0.192451743,"forest"
"4574",36.53333333,108.8833333,0.192452186,"forest"
"4575",36.6,108.88,0.192452186,"forest"
"4576",36.77,111.2,0.192477876,"forest"
"4577",32.6022,118.0091,0.192520265,"forest"
"4578",32.6,118,0.192520265,"forest"
"4579",31.75,105.21,0.192532468,"forest"
"4580",55.52,11.77,0.192537313,"forest"
"4581",42.6,129.5,0.192557686,"forest"
"4582",42.6003,129.5061,0.192557686,"forest"
"4583",44,-72,0.192561074,"forest"
"4584",49.23,15.37,0.192565295,"forest"
"4585",53,42,0.192577733,"forest"
"4586",35,139,0.192612137,"forest"
"4587",35.2,137.57,0.192616372,"forest"
"4588",-42.82,147.51,0.192726588,"forest"
"4589",56.67,49,0.192806329,"forest"
"4590",34.78,132.85,0.192870783,"forest"
"4591",50.67,26.5,0.192890748,"forest"
"4592",43.916667,-71.66667,0.192938209,"forest"
"4593",46,4.33,0.192982456,"forest"
"4594",27.67,114.63,0.193006472,"forest"
"4595",53.33,30.83,0.193027211,"forest"
"4596",-35.33333333,149.325,0.19304348,"forest"
"4597",40.01,116.21,0.193067481,"forest"
"4598",40.01,116.21,0.19307084,"forest"
"4599",40.01,116.21,0.193094537,"forest"
"4600",50.03,5.23,0.193101498,"forest"
"4601",48.33,1.17,0.193124759,"forest"
"4602",34.5,136.33333,0.193181818,"forest"
"4603",34.5,136.33,0.193181818,"forest"
"4604",-42.82333333,147.5,0.193239326,"forest"
"4605",56,-4,0.193305045,"forest"
"4606",50.03,5.23,0.193623639,"forest"
"4607",56.3,10.48,0.193635141,"forest"
"4608",54.2,-2.9,0.193653377,"forest"
"4609",27.67,114.63,0.19367277,"forest"
"4610",53,42,0.19377569,"forest"
"4611",34.5,136.33333,0.19379015,"forest"
"4612",34.5,136.33,0.19379015,"forest"
"4613",33.9,132.9,0.193877551,"forest"
"4614",58.1,38.7,0.193916249,"forest"
"4615",51.4,39.2,0.193977591,"forest"
"4616",53.25,28.83,0.19401258,"forest"
"4617",44,-72,0.194013633,"forest"
"4618",53,42,0.194029851,"forest"
"4619",60.33333,16.333333,0.194029851,"forest"
"4620",49.28,16.68,0.194042208,"forest"
"4621",55.52,11.77,0.194042553,"forest"
"4622",27.67,114.63,0.194092086,"forest"
"4623",28.79,115.72,0.194130272,"forest"
"4624",39.8,115.6,0.194139194,"forest"
"4625",58.1,38.7,0.194184044,"forest"
"4626",28.79,115.72,0.194192008,"forest"
"4627",31.14,104.16,0.194193241,"forest"
"4628",37.671,111.5725,0.194259012,"forest"
"4629",37.67,111.57,0.194259012,"forest"
"4630",29.91,103.37,0.194285714,"forest"
"4631",53,42,0.194455768,"forest"
"4632",54.2,-2.88,0.194460332,"forest"
"4633",36.83,111.2,0.194795427,"forest"
"4634",40.79,123.93,0.1950409,"forest"
"4635",40.28,115.92,0.195064746,"forest"
"4636",53,42,0.195070119,"forest"
"4637",38.07,111.48,0.195187646,"forest"
"4638",56.3,10.4833333,0.195210122,"forest"
"4639",53.33,30.83,0.195238095,"forest"
"4640",56,82.83,0.195488025,"forest"
"4641",28.79,115.72,0.195534698,"forest"
"4642",56,84,0.195660534,"forest"
"4643",53,42,0.195698273,"forest"
"4644",45,135,0.195705659,"forest"
"4645",58.1,38.7,0.195728962,"forest"
"4646",59.75,30.5,0.195841717,"forest"
"4647",44,-72,0.195933457,"forest"
"4648",54.83,28,0.195977011,"forest"
"4649",58.1,38.7,0.195981146,"forest"
"4650",54.5,23.17,0.196013289,"forest"
"4651",53,42,0.196078431,"forest"
"4652",53.25,28.83,0.19612069,"forest"
"4653",42.5,128.3,0.196185286,"forest"
"4654",58.1,38.7,0.196194635,"forest"
"4655",34.9,138.9,0.196322379,"forest"
"4656",35.63,112.15,0.196426324,"forest"
"4657",32.87,106.58,0.196525835,"forest"
"4658",32.6725,105.6023,0.196525835,"forest"
"4659",32.66666667,105.6,0.196525835,"forest"
"4660",32.67,105.6,0.196525835,"forest"
"4661",50,27,0.196604632,"forest"
"4662",41.67,117.56,0.1968,"forest"
"4663",36.26,117.11,0.196841512,"forest"
"4664",27.67,114.63,0.196856998,"forest"
"4665",43.9,125.3,0.196891797,"forest"
"4666",53.25,28.83,0.196927428,"forest"
"4667",45,25,0.196936543,"forest"
"4668",49,6,0.197042641,"forest"
"4669",53.25,28.83,0.197111913,"forest"
"4670",41.8,124.1,0.197222222,"forest"
"4671",53.33,30.83,0.197245179,"forest"
"4672",-42.82333333,147.5,0.197418281,"forest"
"4673",49.25,16.62,0.197477921,"forest"
"4674",53,-6.22,0.197552448,"forest"
"4675",53,42,0.197609173,"forest"
"4676",48.67,7.08,0.197674419,"forest"
"4677",34.55,105.88,0.197763281,"forest"
"4678",34.5557,105.8839,0.197763281,"forest"
"4679",42.4,128.1,0.197814871,"forest"
"4680",42.28,128,0.197836486,"forest"
"4681",40.01,116.21,0.197856645,"forest"
"4682",44,-72,0.197889917,"forest"
"4683",55.67,36.67,0.19790961,"forest"
"4684",51.42,9.98,0.197933608,"forest"
"4685",42.6,128.1,0.197935641,"forest"
"4686",53.25,28.83,0.19799576,"forest"
"4687",34.48,132.7,0.198142415,"forest"
"4688",53,42,0.198252152,"forest"
"4689",36.66,112.14,0.198271743,"forest"
"4690",53.25,28.83,0.198453262,"forest"
"4691",36.5,115.45,0.198465964,"forest"
"4692",52.57,4.65,0.198547215,"forest"
"4693",52.56667,4.65,0.198547215,"forest"
"4694",36.42,111.93,0.198618307,"forest"
"4695",37.7264,111.5026,0.198741225,"forest"
"4696",37.72,111.6,0.198741225,"forest"
"4697",47.5,-65.25,0.198776758,"forest"
"4698",53.33,30.83,0.198787879,"forest"
"4699",47.7,127.8,0.198830409,"forest"
"4700",35.28,108.45,0.198881993,"forest"
"4701",41.42,118.45,0.199004975,"forest"
"4702",36.62,116.75,0.199040767,"forest"
"4703",41.6,125.3,0.199051196,"forest"
"4704",34.15,105.4,0.199065988,"forest"
"4705",42.3023,119.0077,0.199074074,"forest"
"4706",42.3,119,0.199074074,"forest"
"4707",40.9,117.9,0.19911426,"forest"
"4708",40.9022,117.9076,0.19911426,"forest"
"4709",42.4,128.1,0.199121523,"forest"
"4710",58.1,38.7,0.199124878,"forest"
"4711",27.67,114.63,0.199128738,"forest"
"4712",27.67,114.63,0.199132649,"forest"
"4713",42.2,128.2,0.199167658,"forest"
"4714",33.5,132.5,0.199170124,"forest"
"4715",33.5,132.5,0.199170124,"forest"
"4716",53,42,0.199183131,"forest"
"4717",42.75,128.27,0.199188824,"forest"
"4718",44,-72,0.199228438,"forest"
"4719",-33.35,150.3,0.199280637,"forest"
"4720",52,28,0.199290405,"forest"
"4721",53.33,30.83,0.199292453,"forest"
"4722",52,28,0.199294533,"forest"
"4723",54.5,29,0.199374162,"forest"
"4724",53.33,30.83,0.199390509,"forest"
"4725",47.77,128.04,0.199443712,"forest"
"4726",34.91,132.95,0.199453552,"forest"
"4727",37.03,111.12,0.199467519,"forest"
"4728",36.5,115.45,0.199472232,"forest"
"4729",40.28,115.92,0.199478035,"forest"
"4730",54.5,44,0.199515738,"forest"
"4731",51.67,41.75,0.199525097,"forest"
"4732",55.73,13.3,0.199541868,"forest"
"4733",41.4,125.1,0.199604743,"forest"
"4734",50.43,16.68,0.199622576,"forest"
"4735",53.33,30.83,0.199638336,"forest"
"4736",55.52,11.77,0.199672668,"forest"
"4737",50.43,16.68,0.199685936,"forest"
"4738",50,27,0.199694457,"forest"
"4739",53.33,30.83,0.199700262,"forest"
"4740",36.85,138.68,0.199795082,"forest"
"4741",36.85,138.683333,0.199813694,"forest"
"4742",45.3,127.6,0.199817518,"forest"
"4743",36.85,138.68,0.199862559,"forest"
"4744",36.85,138.68,0.199874331,"forest"
"4745",36.85,138.683333,0.199880311,"forest"
"4746",36.85,138.683333,0.199885452,"forest"
"4747",36.85,138.683333,0.199890471,"forest"
"4748",36.85,138.683333,0.199903428,"forest"
"4749",36.85,138.68,0.199906893,"forest"
"4750",-35.33333333,149.325,0.199907292,"forest"
"4751",36.85,138.68,0.199913081,"forest"
"4752",36.85,138.68,0.199922983,"forest"
"4753",53.25,28.83,0.199929803,"forest"
"4754",36.85,138.68,0.199933632,"forest"
"4755",36.85,138.683333,0.199935815,"forest"
"4756",36.85,138.683333,0.19994469,"forest"
"4757",35.3,138.9,0.199975281,"forest"
"4758",52,29,0.2,"forest"
"4759",40.5,117,0.2,"forest"
"4760",40.5,117,0.2,"forest"
"4761",40.5,117,0.2,"forest"
"4762",42.5,128.3,0.2,"forest"
"4763",42.5,128.3,0.2,"forest"
"4764",42.5,128.3,0.2,"forest"
"4765",42.4,128.1,0.2,"forest"
"4766",42.4,128.1,0.2,"forest"
"4767",42.4,128.1,0.2,"forest"
"4768",40.9,123.9,0.2,"forest"
"4769",40.9,123.9,0.2,"forest"
"4770",40.9,123.9,0.2,"forest"
"4771",40.9,123.9,0.2,"forest"
"4772",40.9,123.9,0.2,"forest"
"4773",40.9,123.9,0.2,"forest"
"4774",41.4,125.1,0.2,"forest"
"4775",41.4,125.1,0.2,"forest"
"4776",41.4,125.1,0.2,"forest"
"4777",42.3,128.1,0.2,"forest"
"4778",42.3,128.1,0.2,"forest"
"4779",42.3,128.1,0.2,"forest"
"4780",45.3,127.6,0.2,"forest"
"4781",45.3,127.6,0.2,"forest"
"4782",45.3,127.6,0.2,"forest"
"4783",45.3,127.6,0.2,"forest"
"4784",45.3,127.6,0.2,"forest"
"4785",45.3,127.6,0.2,"forest"
"4786",45.3,127.6,0.2,"forest"
"4787",45.3,127.6,0.2,"forest"
"4788",45.3,127.6,0.2,"forest"
"4789",41.8,124.1,0.2,"forest"
"4790",41.8,124.1,0.2,"forest"
"4791",41.8,124.1,0.2,"forest"
"4792",42.2,128.2,0.2,"forest"
"4793",42.2,128.2,0.2,"forest"
"4794",42.2,128.2,0.2,"forest"
"4795",42.2,128.2,0.2,"forest"
"4796",42.2,128.2,0.2,"forest"
"4797",42.2,128.2,0.2,"forest"
"4798",42.2,128.2,0.2,"forest"
"4799",42.2,128.2,0.2,"forest"
"4800",42.2,128.2,0.2,"forest"
"4801",49.2,11.92,0.2,"forest"
"4802",49.2,11.92,0.2,"forest"
"4803",47.7,127.8,0.2,"forest"
"4804",47.7,127.8,0.2,"forest"
"4805",47.7,127.8,0.2,"forest"
"4806",42.6,128.1,0.2,"forest"
"4807",42.6,128.1,0.2,"forest"
"4808",42.6,128.1,0.2,"forest"
"4809",53.25,28.83,0.200006085,"forest"
"4810",36.85,138.68,0.2000702,"forest"
"4811",36.85,138.683333,0.200078003,"forest"
"4812",36.85,138.68,0.200078462,"forest"
"4813",37.3087,111.2393,0.200113863,"forest"
"4814",37.3,111.23,0.200113863,"forest"
"4815",36.85,138.683333,0.200130804,"forest"
"4816",36.85,138.683333,0.200162734,"forest"
"4817",49.25,16.62,0.200171886,"forest"
"4818",36.85,138.68,0.200187167,"forest"
"4819",55.5,23.6,0.200200918,"forest"
"4820",53.33,30.83,0.200210379,"forest"
"4821",56.3,10.48333,0.200278164,"forest"
"4822",53.25,28.83,0.200326758,"forest"
"4823",31.07,116.55,0.200376589,"forest"
"4824",53.33,30.83,0.20054757,"forest"
"4825",37.65,111.58,0.200570183,"forest"
"4826",37.6596,111.5974,0.200570183,"forest"
"4827",36.72,112.05,0.200594841,"forest"
"4828",52.67,1.33,0.200736648,"forest"
"4829",55.4,36.4,0.200737403,"forest"
"4830",50,27,0.200750775,"forest"
"4831",53.33,30.83,0.200801974,"forest"
"4832",42.96666667,-1.316666667,0.20082118,"forest"
"4833",53.33,30.83,0.200843608,"forest"
"4834",53.33,30.83,0.200918836,"forest"
"4835",53.33,30.83,0.200934579,"forest"
"4836",49.25,16.62,0.200978499,"forest"
"4837",36.97,112.08,0.201086957,"forest"
"4838",42.31666667,1.933333333,0.20109989,"forest"
"4839",53.33,30.83,0.201203783,"forest"
"4840",40.88,123.91,0.201217862,"forest"
"4841",40.28,115.92,0.201218284,"forest"
"4842",53,42,0.201237382,"forest"
"4843",42.2,128.2,0.20123839,"forest"
"4844",53.33,30.83,0.201298701,"forest"
"4845",32.82,130.73,0.201325381,"forest"
"4846",42.96666667,-1.316666667,0.201377889,"forest"
"4847",45.3,127.6,0.201415701,"forest"
"4848",36.85,138.683333,0.201514653,"forest"
"4849",36.85,138.68,0.201581028,"forest"
"4850",53.33,30.83,0.201595359,"forest"
"4851",40.9,123.9,0.201623816,"forest"
"4852",34.15,109.4333333,0.201653128,"forest"
"4853",34.15,109.42,0.20171062,"forest"
"4854",30.87,110.97,0.201717175,"forest"
"4855",35.28333333,108.45,0.201729911,"forest"
"4856",42,118.6,0.201801391,"forest"
"4857",41.0075,118.6028,0.201801391,"forest"
"4858",53,42,0.201818363,"forest"
"4859",36.17,111.03,0.201846412,"forest"
"4860",34,133,0.201851852,"forest"
"4861",40.51,117.18,0.201904942,"forest"
"4862",49.23,15.37,0.201943501,"forest"
"4863",36.85,138.683333,0.201956272,"forest"
"4864",36.85,138.68,0.201991138,"forest"
"4865",35.28,108.45,0.202090592,"forest"
"4866",59.75,30.5,0.202149619,"forest"
"4867",-31.45,152.783333,0.202156358,"forest"
"4868",35,138,0.202218778,"forest"
"4869",37.5,111.58,0.202305852,"forest"
"4870",37.5027,111.5993,0.202305852,"forest"
"4871",37.5,139,0.202351987,"forest"
"4872",37.5,139,0.202351987,"forest"
"4873",50.1,20.02,0.202420955,"forest"
"4874",45,127,0.202425356,"forest"
"4875",-36.65,145.85,0.20242795,"forest"
"4876",50,20,0.20242915,"forest"
"4877",37.83,111.5,0.202434178,"forest"
"4878",34.78,135.83,0.202553533,"forest"
"4879",42.7,141.6,0.202555737,"forest"
"4880",49.28,16.68,0.202579035,"forest"
"4881",44,-72,0.202579909,"forest"
"4882",53,42,0.202678565,"forest"
"4883",42.3,128.1,0.202759197,"forest"
"4884",53,42,0.202774686,"forest"
"4885",40.5,117,0.202830189,"forest"
"4886",54,27.58,0.202878203,"forest"
"4887",42.404,128.1064,0.202949438,"forest"
"4888",43.3,128.1,0.202996956,"forest"
"4889",50.13,11.87,0.203099432,"forest"
"4890",54.5,29,0.203148807,"forest"
"4891",53,42,0.203201265,"forest"
"4892",40.7,127.5,0.203229539,"forest"
"4893",53,26,0.203242617,"forest"
"4894",32.82,130.73,0.203272643,"forest"
"4895",56.27264406,87.42594574,0.203428571,"forest"
"4896",54.77037941,49.11229094,0.203428571,"forest"
"4897",54.13805265,35.76461751,0.203428571,"forest"
"4898",56.89853574,89.00391755,0.203428571,"forest"
"4899",52.84138355,32.03388891,0.203428571,"forest"
"4900",52.72634539,85.96728521,0.203428571,"forest"
"4901",55.73296695,42.32240601,0.203428571,"forest"
"4902",57.036976,53.98839326,0.203428571,"forest"
"4903",52.67707717,126.5295961,0.203428571,"forest"
"4904",56.08474225,42.42406462,0.203428571,"forest"
"4905",56.5082388,84.53527474,0.203428571,"forest"
"4906",56.85286068,53.98273918,0.203428571,"forest"
"4907",53.60990683,34.3829921,0.203428571,"forest"
"4908",55.04653728,22.45499888,0.203428571,"forest"
"4909",53.97516363,48.36478402,0.203428571,"forest"
"4910",54.79360905,20.13537371,0.203428571,"forest"
"4911",51.75153497,127.9534676,0.203428571,"forest"
"4912",54.78794417,46.8678104,0.203428571,"forest"
"4913",54.89842549,34.43117582,0.203428571,"forest"
"4914",54.43110449,22.52061372,0.203428571,"forest"
"4915",56.44553597,47.98422211,0.203428571,"forest"
"4916",54.7082188,40.31288424,0.203428571,"forest"
"4917",54.50113346,41.17004574,0.203428571,"forest"
"4918",54.67334309,19.9108542,0.203428571,"forest"
"4919",57.37617863,55.07608789,0.203428571,"forest"
"4920",35,139,0.203539823,"forest"
"4921",32.82,130.73,0.203607108,"forest"
"4922",28.75,115.72,0.203626901,"forest"
"4923",28.7518,115.7253,0.203626901,"forest"
"4924",53.25,28.83,0.203631478,"forest"
"4925",49.23,15.37,0.203635577,"forest"
"4926",47,136,0.203674342,"forest"
"4927",35.25,112.3,0.20370868,"forest"
"4928",53,42,0.203809524,"forest"
"4929",34.48,132.7,0.203898051,"forest"
"4930",27.22,115.14,0.203962054,"forest"
"4931",-42.82333333,147.5,0.204034135,"forest"
"4932",29.87,106.35,0.204035722,"forest"
"4933",53,42,0.204105543,"forest"
"4934",35.8,109.7,0.204145268,"forest"
"4935",35.8,109.7,0.204145268,"forest"
"4936",56,82.5,0.204156436,"forest"
"4937",28.79,115.72,0.204179504,"forest"
"4938",37.07,111.32,0.204260286,"forest"
"4939",55.9166667,13.1666667,0.204293629,"forest"
"4940",54.5,23.17,0.204301075,"forest"
"4941",44,-72,0.204305614,"forest"
"4942",46.8,134,0.204344755,"forest"
"4943",35.52,113.28,0.204502814,"forest"
"4944",53,42,0.204505119,"forest"
"4945",52.14593918,34.20781144,0.204511278,"forest"
"4946",54.33920058,42.56217415,0.204511278,"forest"
"4947",54.99703533,37.6242305,0.204511278,"forest"
"4948",55.63211035,50.59471562,0.204511278,"forest"
"4949",52.28516378,31.97917486,0.204511278,"forest"
"4950",52.42594231,34.04726061,0.204511278,"forest"
"4951",51.91688711,34.26147043,0.204511278,"forest"
"4952",52.90914531,33.57676858,0.204511278,"forest"
"4953",52.38443903,33.27524256,0.204511278,"forest"
"4954",55.08146218,46.8236378,0.204511278,"forest"
"4955",40.88,123.91,0.20452636,"forest"
"4956",27.67,114.63,0.204529029,"forest"
"4957",49.28,16.68,0.204540842,"forest"
"4958",47,136,0.204563417,"forest"
"4959",58.1,38.7,0.204610388,"forest"
"4960",45.3,127.6,0.204686423,"forest"
"4961",52.95,-7.27,0.204733728,"forest"
"4962",42.2,128.2,0.20475927,"forest"
"4963",40.9,123.9,0.204831933,"forest"
"4964",37.2832,111.1815,0.204895105,"forest"
"4965",37.28,111.18,0.204895105,"forest"
"4966",40.88,123.91,0.204983116,"forest"
"4967",56,-4,0.205045625,"forest"
